Time (s)	Counter ()	?? 2 (mm)
0.188	14.99429	27.944286
0.1882	14.99174	29.229187
0.1884	14.997478	30.076611
0.1886	14.992377	30.070492
0.1888	14.996202	30.070492
0.189	14.99684	30.075081
0.1892	14.993015	30.068962
0.1894	14.993015	30.065903
0.1896	14.994927	30.068962
0.1898	14.997478	30.076611
0.19	14.99684	30.062843
0.1902	14.996202	30.068962
0.1904	14.995565	30.062843
0.1906	14.997478	30.064373
0.1908	14.995565	30.064373
0.191	14.994927	30.067432
0.1912	14.996202	30.072021
0.1914	14.99429	30.062843
0.1916	14.998116	30.070492
0.1918	14.994927	30.070492
0.192	14.99684	30.070492
0.1922	14.996202	30.068962
0.1924	14.996202	30.067432
0.1926	14.99429	30.067432
0.1928	14.99684	30.068962
0.193	14.993652	30.067432
0.1932	14.996202	30.064373
0.1934	14.995565	30.065903
0.1936	14.99429	30.016954
0.1938	14.996202	29.568769
0.194	14.996202	28.877369
0.1942	14.99174	27.587879
0.1944	14.99429	26.442175
0.1946	14.994927	25.198574
0.1948	14.99684	25.180218
0.195	14.99429	24.210423
0.1952	14.994927	23.78977
0.1954	14.99684	23.603153
0.1956	14.998753	23.378296
0.1958	14.993015	23.372177
0.196	14.996202	23.216154
0.1962	14.996202	23.286516
0.1964	14.996202	23.372177
0.1966	14.990465	23.572561
0.1968	14.99684	23.571032
0.197	14.99429	23.800478
0.1972	14.994927	24.176771
0.1974	14.998753	25.262819
0.1976	14.995565	26.436056
0.1978	14.994927	26.881184
0.198	14.993652	27.653654
0.1982	14.994927	28.937025
0.1984	14.99684	30.064373
0.1986	14.99429	30.062843
0.1988	14.994927	30.065903
0.199	14.995565	30.067432
0.1992	14.994927	30.072021
0.1994	14.993015	30.064373
0.1996	14.994927	30.065903
0.1998	15.000666	30.067432
0.2	14.99429	30.067432
0.2002	14.99684	30.072021
0.2004	14.993652	30.070492
0.2006	14.997478	30.067432
0.2008	14.994927	30.072021
0.201	14.993652	30.070492
0.2012	14.995565	30.068962
0.2014	14.997478	30.065903
0.2016	14.994927	30.062843
0.2018	14.99684	30.070492
0.202	14.994927	30.068962
0.2022	14.993015	30.061314
0.2024	14.997478	30.070492
0.2026	14.996202	30.07814
0.2028	14.993652	30.065903
0.203	14.99684	30.072021
0.2032	14.99174	30.072021
0.2034	14.994927	30.059784
0.2036	14.996202	29.747738
0.2038	14.995565	29.259781
0.204	14.993652	28.511784
0.2042	14.998753	27.295717
0.2044	14.993652	26.108711
0.2046	14.997478	24.768744
0.2048	14.994927	24.756506
0.205	14.993652	24.026865
0.2052	14.990465	23.598564
0.2054	14.996202	23.444071
0.2056	14.996202	23.288046
0.2058	14.997478	23.286516
0.206	14.994927	23.121315
0.2062	14.995565	23.174852
0.2064	14.99429	23.341585
0.2066	14.994927	23.502197
0.2068	14.997478	23.505257
0.207	14.99429	23.725525
0.2072	14.99429	24.146177
0.2074	14.993652	25.181747
0.2076	14.993652	26.446764
0.2078	14.993015	26.767988
0.208	14.996202	27.661303
0.2082	14.993015	29.015038
0.2084	14.995565	30.068962
0.2086	14.99429	30.073551
0.2088	14.99429	30.064373
0.209	14.994927	30.064373
0.2092	14.994927	30.070492
0.2094	14.993652	30.058256
0.2096	14.998116	30.070492
0.2098	14.992377	30.064373
0.21	14.994927	30.067432
0.2102	14.995565	30.076611
0.2104	14.99429	30.064373
0.2106	14.993652	30.068962
0.2108	14.995565	30.062843
0.211	14.99429	30.065903
0.2112	14.994927	30.067432
0.2114	14.993652	30.076611
0.2116	14.994927	30.067432
0.2118	14.99684	30.070492
0.212	14.99684	30.072021
0.2122	14.996202	30.072021
0.2124	14.994927	30.065903
0.2126	14.993015	30.064373
0.2128	14.996202	30.065903
0.213	14.99429	30.067432
0.2132	14.993652	30.068962
0.2134	14.992377	30.07814
0.2136	14.999391	29.700317
0.2138	14.994927	29.426512
0.214	14.99684	28.574499
0.2142	14.994927	27.298777
0.2144	14.993652	25.863968
0.2146	14.99429	24.767214
0.2148	14.997478	24.762625
0.215	14.995565	23.985565
0.2152	14.995565	23.541967
0.2154	14.99429	23.338526
0.2156	14.995565	23.119785
0.2158	14.995565	23.118256
0.216	14.99684	22.995884
0.2162	14.99684	22.995884
0.2164	14.99429	23.116726
0.2166	14.994927	23.309462
0.2168	14.994927	23.310991
0.217	14.995565	23.57715
0.2172	14.996202	23.958031
0.2174	14.990465	24.754976
0.2176	14.996202	25.940451
0.2178	14.996202	26.252499
0.218	14.99684	27.14887
0.2182	14.996202	28.589796
0.2184	14.99174	29.750797
0.2186	14.99684	30.064373
0.2188	14.993015	30.068962
0.219	14.994927	30.072021
0.2192	14.99429	30.072021
0.2194	14.992377	30.059784
0.2196	14.996202	30.070492
0.2198	14.998116	30.072021
0.22	14.997478	30.065903
0.2202	14.994927	30.072021
0.2204	14.993015	30.070492
0.2206	14.997478	30.068962
0.2208	14.992377	30.070492
0.221	14.997478	30.058256
0.2212	14.993652	30.065903
0.2214	14.99429	30.064373
0.2216	14.996202	30.067432
0.2218	15.000666	30.065903
0.222	14.996202	30.067432
0.2222	14.99684	30.062843
0.2224	14.99429	30.068962
0.2226	14.997478	30.065903
0.2228	14.99429	30.062843
0.223	14.995565	30.076611
0.2232	14.99429	30.070492
0.2234	14.995565	30.067432
0.2236	14.995565	30.020014
0.2238	14.992377	29.581005
0.224	14.995565	29.008919
0.2242	14.996202	27.367609
0.2244	14.995565	26.186724
0.2246	14.994927	25.021135
0.2248	14.993652	25.008898
0.225	14.995565	24.026865
0.2252	14.995565	23.633747
0.2254	14.993015	23.289576
0.2256	14.994927	23.127434
0.2258	14.993652	23.115196
0.226	14.993652	22.939287
0.2262	14.99429	22.862806
0.2264	14.996202	22.997414
0.2266	14.993015	23.150379
0.2268	14.993015	23.151909
0.227	14.995565	23.373707
0.2272	14.995565	23.701052
0.2274	14.993652	24.18136
0.2276	14.994927	25.268936
0.2278	14.997478	25.365305
0.228	14.99684	26.50642
0.2282	14.995565	27.864744
0.2284	14.995565	29.223068
0.2286	14.99174	30.068962
0.2288	14.995565	30.065903
0.229	14.993015	30.070492
0.2292	14.995565	30.062843
0.2294	14.99684	30.065903
0.2296	14.993015	30.064373
0.2298	14.993015	30.067432
0.23	14.99684	30.065903
0.2302	14.995565	30.064373
0.2304	14.995565	30.065903
0.2306	14.995565	30.070492
0.2308	14.995565	30.068962
0.231	14.993015	30.067432
0.2312	14.993652	30.068962
0.2314	14.995565	30.064373
0.2316	14.994927	30.070492
0.2318	14.99429	30.067432
0.232	14.99174	30.068962
0.2322	14.997478	30.067432
0.2324	14.994927	30.062843
0.2326	14.993652	30.068962
0.2328	14.99684	30.065903
0.233	14.993015	30.065903
0.2332	14.997478	30.067432
0.2334	14.993015	30.070492
0.2336	14.99429	30.070492
0.2338	14.993652	29.678904
0.234	14.992377	29.011978
0.2342	14.995565	27.578701
0.2344	14.995565	26.448294
0.2346	14.996202	24.924767
0.2348	14.995565	24.921707
0.235	14.998116	24.057459
0.2352	14.995565	23.635277
0.2354	14.994927	23.309462
0.2356	14.99684	23.121315
0.2358	14.993652	23.113667
0.236	14.99684	22.939287
0.2362	14.996202	22.931639
0.2364	14.995565	22.930109
0.2366	14.993652	23.151909
0.2368	14.994927	23.154968
0.237	14.995565	23.347702
0.2372	14.996202	23.636806
0.2374	14.99429	24.109467
0.2376	14.99429	25.088438
0.2378	14.997478	25.103735
0.238	14.99174	26.365692
0.2382	14.996202	27.658243
0.2384	14.994927	29.070105
0.2386	14.995565	30.07814
0.2388	14.991102	30.064373
0.239	14.998753	30.07814
0.2392	14.993015	30.062843
0.2394	14.993652	30.067432
0.2396	14.99684	30.067432
0.2398	14.995565	30.061314
0.24	14.99684	30.067432
0.2402	14.99429	30.067432
0.2404	14.99684	30.070492
0.2406	14.99684	30.065903
0.2408	14.995565	30.064373
0.241	14.996202	30.055197
0.2412	14.994927	30.061314
0.2414	14.993652	30.067432
0.2416	14.995565	30.062843
0.2418	14.997478	30.067432
0.242	14.993652	30.073551
0.2422	14.994927	30.067432
0.2424	14.998116	30.075081
0.2426	14.992377	30.067432
0.2428	14.99684	30.067432
0.243	14.991102	30.070492
0.2432	14.999391	30.065903
0.2434	14.997478	30.068962
0.2436	14.993652	29.966476
0.2438	14.998116	29.960358
0.244	14.99429	28.727465
0.2442	14.993015	27.372198
0.2444	14.998116	26.1133
0.2446	14.99429	24.767214
0.2448	14.993652	24.764154
0.245	14.99429	23.987095
0.2452	14.996202	23.509846
0.2454	14.99429	23.252865
0.2456	14.997478	23.052481
0.2458	14.993015	23.058599
0.246	14.997478	22.809267
0.2462	14.99429	22.80315
0.2464	14.997478	22.920933
0.2466	14.996202	23.084604
0.2468	14.99429	23.092253
0.247	14.99684	23.248276
0.2472	14.995565	23.630688
0.2474	14.99429	24.144648
0.2476	14.99684	24.923237
0.2478	14.993652	24.933945
0.248	14.996202	26.440645
0.2482	14.99429	27.730135
0.2484	14.998116	29.17259
0.2486	14.992377	30.065903
0.2488	14.994927	30.067432
0.249	14.99429	30.073551
0.2492	14.992377	30.061314
0.2494	14.997478	30.062843
0.2496	14.993652	30.064373
0.2498	14.998753	30.067432
0.25	14.994927	30.070492
0.2502	14.993652	30.070492
0.2504	14.996202	30.064373
0.2506	14.993652	30.076611
0.2508	14.995565	30.064373
0.251	14.99684	30.076611
0.2512	14.99429	30.072021
0.2514	14.99174	30.076611
0.2516	14.995565	30.070492
0.2518	14.998116	30.067432
0.252	14.993015	30.075081
0.2522	14.999391	30.070492
0.2524	14.994927	30.067432
0.2526	14.998753	30.067432
0.2528	14.996202	30.070492
0.253	14.998753	30.064373
0.2532	14.992377	30.065903
0.2534	14.996202	30.072021
0.2536	14.993015	30.072021
0.2538	14.995565	29.851753
0.254	14.997478	29.119053
0.2542	14.99429	27.800499
0.2544	14.997478	26.511009
0.2546	14.997478	25.189396
0.2548	14.99429	25.184807
0.255	14.992377	24.247133
0.2552	14.997478	23.699522
0.2554	14.99174	23.439482
0.2556	14.99684	23.219213
0.2558	14.995565	23.216154
0.256	14.995565	23.049421
0.2562	14.995565	22.959173
0.2564	14.995565	23.046362
0.2566	14.994927	23.248276
0.2568	14.998116	23.254395
0.257	14.995565	23.439482
0.2572	14.994927	23.834129
0.2574	14.993652	24.273138
0.2576	14.993652	25.43261
0.2578	14.996202	25.435669
0.258	14.994927	26.722099
0.2582	14.995565	28.008532
0.2584	14.996202	29.324026
0.2586	14.995565	30.065903
0.2588	14.994927	30.067432
0.259	14.99684	30.072021
0.2592	14.991102	30.067432
0.2594	14.99174	30.064373
0.2596	14.994927	30.070492
0.2598	14.992377	30.072021
0.26	14.99429	30.068962
0.2602	14.993652	30.073551
0.2604	14.993015	30.065903
0.2606	14.99684	30.067432
0.2608	14.995565	30.067432
0.261	14.998116	30.065903
0.2612	14.99429	30.068962
0.2614	14.995565	30.070492
0.2616	14.99429	30.070492
0.2618	14.996202	30.062843
0.262	14.996202	30.065903
0.2622	14.994927	30.070492
0.2624	14.995565	30.068962
0.2626	14.996202	30.067432
0.2628	14.993652	30.065903
0.263	14.99684	30.07814
0.2632	14.993652	30.070492
0.2634	14.998116	30.073551
0.2636	14.993652	30.065903
0.2638	14.997478	30.003187
0.264	14.994927	29.322496
0.2642	14.999391	28.306812
0.2644	14.994927	26.723629
0.2646	14.99684	25.611578
0.2648	14.99429	25.605459
0.265	14.998116	24.274668
0.2652	14.996202	23.864723
0.2654	14.997478	23.509846
0.2656	14.996202	23.283459
0.2658	14.993652	23.294165
0.266	14.991102	23.180971
0.2662	14.996202	23.028008
0.2664	14.996202	23.052481
0.2666	14.995565	23.27734
0.2668	14.99684	23.289576
0.267	14.991102	23.408888
0.2672	14.995565	23.705639
0.2674	14.993652	24.143118
0.2676	14.99684	25.184807
0.2678	14.993015	25.189396
0.268	14.996202	26.515598
0.2682	14.992377	27.79744
0.2684	14.997478	29.17565
0.2686	14.991102	30.073551
0.2688	14.998753	30.068962
0.269	14.994927	30.073551
0.2692	14.994927	30.070492
0.2694	14.99174	30.062843
0.2696	14.999391	30.068962
0.2698	14.994927	30.068962
0.27	14.996202	30.067432
0.2702	14.995565	30.064373
0.2704	14.99429	30.067432
0.2706	14.992377	30.072021
0.2708	14.996202	30.065903
0.271	14.99429	30.067432
0.2712	14.994927	30.073551
0.2714	14.993015	30.065903
0.2716	14.995565	30.064373
0.2718	14.99429	30.067432
0.272	14.996202	30.065903
0.2722	14.997478	30.065903
0.2724	14.996202	30.070492
0.2726	14.997478	30.065903
0.2728	14.994927	30.065903
0.273	14.995565	30.068962
0.2732	14.994927	30.067432
0.2734	14.995565	30.075081
0.2736	14.995565	30.072021
0.2738	14.997478	30.067432
0.274	14.994927	29.438749
0.2742	14.997478	28.086542
0.2744	14.995565	26.800112
0.2746	14.997478	25.697237
0.2748	14.99429	25.694178
0.275	14.993015	24.331264
0.2752	14.995565	23.927439
0.2754	14.99429	23.567972
0.2756	14.994927	23.415007
0.2758	14.998116	23.411947
0.276	14.994927	23.307932
0.2762	14.996202	23.116726
0.2764	14.996202	23.284986
0.2766	14.992377	23.413477
0.2768	14.994927	23.408888
0.277	14.994927	23.635277
0.2772	14.996202	23.954971
0.2774	14.993015	24.513292
0.2776	15.000666	25.766071
0.2778	14.994927	25.77219
0.278	14.995565	27.011202
0.2782	14.99429	28.231859
0.2784	14.994927	29.541235
0.2786	14.99429	30.073551
0.2788	14.996202	30.070492
0.279	14.993652	30.067432
0.2792	14.994927	30.062843
0.2794	14.995565	30.073551
0.2796	14.997478	30.065903
0.2798	14.995565	30.068962
0.28	14.99684	30.065903
0.2802	14.996202	30.065903
0.2804	14.994927	30.076611
0.2806	14.997478	30.068962
0.2808	14.99429	30.068962
0.281	14.995565	30.075081
0.2812	14.99429	30.061314
0.2814	14.99174	30.072021
0.2816	14.994927	30.073551
0.2818	14.998116	30.062843
0.282	14.99174	30.064373
0.2822	14.994927	30.072021
0.2824	14.99684	30.068962
0.2826	14.999391	30.065903
0.2828	14.99429	30.062843
0.283	14.99684	30.072021
0.2832	14.99684	30.062843
0.2834	14.99684	30.067432
0.2836	14.99684	30.065903
0.2838	14.999391	30.070492
0.284	14.993652	29.804335
0.2842	14.99684	28.582148
0.2844	14.993652	27.442562
0.2846	14.995565	26.20355
0.2848	14.995565	26.197432
0.285	14.994927	24.840637
0.2852	14.993015	24.120174
0.2854	14.99684	23.742352
0.2856	14.994927	23.575621
0.2858	14.998753	23.572561
0.286	14.995565	23.376766
0.2862	14.997478	23.245216
0.2864	14.99429	23.309462
0.2866	14.996202	23.471603
0.2868	14.996202	23.473133
0.287	14.995565	23.664339
0.2872	14.99174	23.92285
0.2874	14.996202	24.338913
0.2876	14.996202	25.50909
0.2878	14.995565	25.519798
0.288	14.99429	26.72057
0.2882	14.999391	28.01465
0.2884	14.99429	29.223068
0.2886	14.993015	30.075081
0.2888	14.994927	30.065903
0.289	14.995565	30.073551
0.2892	14.998753	30.067432
0.2894	14.993652	30.065903
0.2896	14.994927	30.062843
0.2898	14.993015	30.064373
0.29	14.993015	30.068962
0.2902	14.995565	30.072021
0.2904	14.998116	30.061314
0.2906	14.992377	30.070492
0.2908	14.993652	30.067432
0.291	14.992377	30.061314
0.2912	14.995565	30.062843
0.2914	14.992377	30.068962
0.2916	14.998753	30.068962
0.2918	14.990465	30.058256
0.292	14.999391	30.065903
0.2922	14.99684	30.062843
0.2924	14.996202	30.062843
0.2926	14.993015	30.072021
0.2928	14.99684	30.067432
0.293	14.993015	30.072021
0.2932	14.99429	30.062843
0.2934	14.992377	30.072021
0.2936	14.996202	30.068962
0.2938	14.998116	30.07967
0.294	14.995565	29.862461
0.2942	14.995565	28.866661
0.2944	14.992377	27.444092
0.2946	14.992377	26.445234
0.2948	14.997478	26.445234
0.295	14.99684	25.265877
0.2952	14.995565	24.207363
0.2954	14.992377	23.83107
0.2956	14.99429	23.696463
0.2958	14.994927	23.694933
0.296	14.99429	23.44866
0.2962	14.99429	23.375237
0.2964	14.993015	23.408888
0.2966	14.997478	23.571032
0.2968	14.993015	23.575621
0.297	14.994927	23.762238
0.2972	14.995565	24.023806
0.2974	14.99429	24.764154
0.2976	14.995565	25.850203
0.2978	14.99684	25.856321
0.298	14.99174	27.012732
0.2982	14.996202	28.22727
0.2984	14.99684	29.377563
0.2986	14.998753	30.072021
0.2988	14.99684	30.072021
0.299	14.99429	30.070492
0.2992	14.993652	30.065903
0.2994	14.997478	30.067432
0.2996	14.993015	30.073551
0.2998	14.995565	30.070492
0.3	14.99429	30.073551
0.3002	14.99429	30.067432
0.3004	14.994927	30.065903
0.3006	14.996202	30.062843
0.3008	14.99174	30.064373
0.301	14.994927	30.072021
0.3012	14.99429	30.067432
0.3014	14.99684	30.062843
0.3016	14.99684	30.072021
0.3018	14.996202	30.072021
0.302	14.99684	30.068962
0.3022	14.997478	30.072021
0.3024	14.998116	30.072021
0.3026	14.993015	30.070492
0.3028	14.996202	30.070492
0.303	14.998753	30.062843
0.3032	14.996202	30.067432
0.3034	14.99174	30.064373
0.3036	14.993652	30.061314
0.3038	14.99429	30.059784
0.304	14.99429	30.065903
0.3042	14.993015	29.166471
0.3044	14.99429	27.872393
0.3046	14.993652	26.804701
0.3048	14.995565	26.806231
0.305	14.993015	25.775249
0.3052	14.995565	24.511763
0.3054	14.995565	24.048281
0.3056	14.994927	23.824951
0.3058	14.99174	23.8326
0.306	14.99429	23.641396
0.3062	14.99174	23.571032
0.3064	14.997478	23.503727
0.3066	14.99684	23.696463
0.3068	14.994927	23.702581
0.307	14.994927	23.893785
0.3072	14.998753	24.123234
0.3074	14.994927	25.024193
0.3076	14.998753	25.94351
0.3078	14.99429	25.94351
0.308	14.995565	27.162638
0.3082	14.992377	28.140081
0.3084	14.993652	29.431101
0.3086	14.994927	30.072021
0.3088	14.996202	30.076611
0.309	14.995565	30.062843
0.3092	14.998753	30.062843
0.3094	14.99684	30.073551
0.3096	14.998753	30.067432
0.3098	14.995565	30.067432
0.31	14.993652	30.064373
0.3102	14.995565	30.067432
0.3104	14.995565	30.072021
0.3106	14.993652	30.072021
0.3108	14.995565	30.065903
0.311	14.996202	30.064373
0.3112	14.994927	30.068962
0.3114	14.99429	30.065903
0.3116	14.996202	30.070492
0.3118	14.996202	30.067432
0.312	14.994927	30.065903
0.3122	14.99684	30.065903
0.3124	14.996202	30.061314
0.3126	14.997478	30.073551
0.3128	14.99429	30.075081
0.313	14.995565	30.070492
0.3132	14.989827	30.065903
0.3134	14.998116	30.075081
0.3136	14.99429	30.068962
0.3138	14.996202	30.067432
0.314	14.993015	30.073551
0.3142	14.99429	29.325556
0.3144	14.992377	28.008532
0.3146	14.999391	27.086155
0.3148	14.990465	27.083096
0.315	14.998116	26.03223
0.3152	14.991102	24.761095
0.3154	14.997478	24.146177
0.3156	14.996202	23.968739
0.3158	14.994927	23.96109
0.316	14.989827	23.771414
0.3162	14.99684	23.665869
0.3164	14.99684	23.638336
0.3166	14.994927	23.887667
0.3168	14.993015	23.895315
0.317	14.997478	24.04981
0.3172	14.995565	24.279257
0.3174	14.997478	25.264347
0.3176	14.994927	26.348866
0.3178	14.996202	26.367222
0.318	14.995565	27.509867
0.3182	14.997478	28.594385
0.3184	14.995565	29.64678
0.3186	14.998116	30.065903
0.3188	14.99429	30.075081
0.319	14.99684	30.072021
0.3192	14.992377	30.072021
0.3194	14.994927	30.067432
0.3196	14.995565	30.062843
0.3198	14.997478	30.068962
0.32	14.99429	30.064373
0.3202	14.995565	30.064373
0.3204	14.993652	30.068962
0.3206	14.99684	30.067432
0.3208	14.996202	30.062843
0.321	14.994927	30.068962
0.3212	14.993652	30.073551
0.3214	14.991102	30.064373
0.3216	14.995565	30.067432
0.3218	14.994927	30.068962
0.322	14.996202	30.073551
0.3222	14.995565	30.067432
0.3224	14.991102	30.065903
0.3226	14.99174	30.073551
0.3228	14.996202	30.068962
0.323	14.995565	30.068962
0.3232	14.993652	30.072021
0.3234	14.993015	30.067432
0.3236	14.99684	30.068962
0.3238	14.99174	30.073551
0.324	14.996202	30.064373
0.3242	14.993652	29.596302
0.3244	14.996202	28.513313
0.3246	14.99429	27.303364
0.3248	14.996202	27.300306
0.325	14.99429	26.448294
0.3252	14.998116	25.106794
0.3254	14.994927	24.244074
0.3256	14.99429	24.025335
0.3258	14.994927	24.022276
0.326	14.993652	23.854015
0.3262	14.999391	23.701052
0.3264	14.99429	23.671988
0.3266	14.994927	23.83107
0.3268	14.99684	23.834129
0.327	14.998116	23.993214
0.3272	14.993015	24.136999
0.3274	14.996202	24.929356
0.3276	14.992377	26.273914
0.3278	14.99429	26.278503
0.328	14.993652	27.15193
0.3282	14.994927	28.22574
0.3284	14.99684	29.379093
0.3286	14.995565	30.070492
0.3288	14.99174	30.067432
0.329	14.996202	30.067432
0.3292	14.997478	30.070492
0.3294	14.998753	30.059784
0.3296	14.99429	30.065903
0.3298	14.99684	30.076611
0.33	14.993652	30.067432
0.3302	14.99684	30.064373
0.3304	14.996202	30.073551
0.3306	14.99429	30.070492
0.3308	14.99174	30.075081
0.331	14.998116	30.075081
0.3312	14.993015	30.068962
0.3314	14.996202	30.061314
0.3316	14.99684	30.065903
0.3318	14.995565	30.068962
0.332	14.995565	30.073551
0.3322	14.994927	30.064373
0.3324	14.992377	30.076611
0.3326	14.99429	30.067432
0.3328	14.99429	30.075081
0.333	14.995565	30.075081
0.3332	14.997478	30.072021
0.3334	14.998116	30.065903
0.3336	14.996202	30.075081
0.3338	14.99174	30.065903
0.334	14.99684	30.075081
0.3342	14.992377	29.643721
0.3344	14.99429	28.436832
0.3346	14.992377	27.307953
0.3348	14.997478	27.297247
0.335	14.993652	26.362633
0.3352	14.996202	25.011957
0.3354	14.993652	24.216541
0.3356	14.99429	23.95956
0.3358	14.995565	23.954971
0.336	14.99684	23.705639
0.3362	14.993652	23.595505
0.3364	14.99429	23.540438
0.3366	14.998116	23.665869
0.3368	14.995565	23.65975
0.337	14.99429	23.852486
0.3372	14.996202	24.046751
0.3374	14.993652	24.667786
0.3376	14.99684	25.766071
0.3378	14.993015	25.779839
0.338	14.995565	26.875065
0.3382	14.995565	27.944286
0.3384	14.995565	29.112934
0.3386	14.995565	30.067432
0.3388	14.995565	30.062843
0.339	14.995565	30.073551
0.3392	14.995565	30.067432
0.3394	14.99429	30.068962
