Time (s),Counter (),coil1 (V),coil2 (V)
0.042400,0.053867,-0.050710,0.092628
0.042500,0.060248,-0.049197,0.089983
0.042600,0.060248,-0.046249,0.093189
0.042700,0.060248,-0.042739,0.087980
0.042800,0.063439,-0.040082,0.091105
0.042900,0.060248,-0.038471,0.093269
0.043000,0.060248,-0.035460,0.094311
0.043100,0.063439,-0.031434,0.093028
0.043200,0.057058,-0.020322,0.087419
0.043300,0.057058,-0.011738,0.095032
0.043400,0.060248,-0.003525,0.086538
0.043500,0.060248,0.001983,0.086618
0.043600,0.053867,0.007522,0.091586
0.043700,0.057058,0.011854,0.078685
0.043800,0.060248,0.015591,0.076120
0.043900,0.053867,0.018361,0.068428
0.044000,0.050677,0.020438,0.063219
0.044100,0.053867,0.023691,0.044388
0.044200,0.057058,0.026622,0.049997
0.044300,0.053867,0.028490,0.048555
0.044400,0.063439,0.029231,0.042785
0.044500,0.060248,0.032500,0.036615
0.044600,0.060248,0.034271,0.038378
0.044700,0.057058,0.037299,0.034211
0.044800,0.069820,0.037057,0.035012
0.044900,0.060248,0.039956,0.037015
0.045000,0.057058,0.043821,0.024675
0.045100,0.060248,0.046076,0.028922
0.045200,0.057058,0.048636,0.026919
0.045300,0.050677,0.050843,0.018585
0.045400,0.060248,0.054482,0.021069
0.045500,0.060248,0.059394,0.022111
0.045600,0.057058,0.065497,0.018425
0.045700,0.057058,0.071343,0.016902
0.045800,0.063439,0.078816,0.019146
0.045900,0.057058,0.085821,0.009049
0.046000,0.060248,0.092263,0.014258
0.046100,0.060248,0.095274,0.014258
0.046200,0.063439,0.097368,0.000475
0.046300,0.057058,0.099735,-0.003612
0.046400,0.063439,0.101442,-0.002730
0.046500,0.060248,0.103262,-0.020199
0.046600,0.057058,0.102714,-0.023645
0.046700,0.060248,0.103552,-0.029254
0.046800,0.057058,0.104953,-0.031338
0.046900,0.050677,0.106692,-0.042476
0.047000,0.053867,0.106950,-0.035505
0.047100,0.060248,0.106660,-0.037107
0.047200,0.063439,0.106934,-0.039271
0.047300,0.060248,0.108093,-0.041755
0.047400,0.057058,0.107851,-0.046964
0.047500,0.063439,0.109768,-0.043518
0.047600,0.060248,0.110412,-0.049288
0.047700,0.063439,0.112731,-0.048486
0.047800,0.057058,0.113375,-0.051852
0.047900,0.060248,0.111169,-0.052814
0.048000,0.063439,0.108882,-0.050730
0.048100,0.060248,0.107545,-0.049288
0.048200,0.060248,0.110637,-0.053695
0.048300,0.053867,0.109945,-0.049929
0.048400,0.060248,0.112779,-0.052333
0.048500,0.057058,0.110493,-0.059304
0.048600,0.057058,0.109317,-0.057301
0.048700,0.060248,0.105259,-0.054977
0.048800,0.063439,0.102666,-0.068119
0.048900,0.063439,0.099413,-0.059064
0.049000,0.053867,0.103407,-0.061227
0.049100,0.060248,0.103503,-0.070683
0.049200,0.060248,0.103294,-0.067318
0.049300,0.057058,0.100444,-0.077174
0.049400,0.060248,0.094807,-0.070843
0.049500,0.057058,0.093229,-0.069401
0.049600,0.057058,0.093036,-0.072045
0.049700,0.057058,0.095033,-0.070763
0.049800,0.060248,0.094630,-0.071885
0.049900,0.053867,0.094533,-0.077094
0.050000,0.057058,0.092182,-0.083424
0.050100,0.060248,0.088671,-0.082142
0.050200,0.066630,0.084629,-0.071164
0.050300,0.063439,0.084678,-0.077014
0.050400,0.057058,0.086046,-0.079418
0.050500,0.060248,0.087641,-0.081421
0.050600,0.060248,0.086014,-0.091037
0.050700,0.060248,0.082053,-0.090636
0.050800,0.063439,0.078365,-0.086149
0.050900,0.060248,0.076867,-0.087591
0.051000,0.057058,0.075482,-0.080620
0.051100,0.063439,0.075659,-0.081661
0.051200,0.060248,0.073920,-0.086469
0.051300,0.057058,0.073550,-0.091999
0.051400,0.057058,0.069894,-0.090396
0.051500,0.057058,0.063887,-0.087671
0.051600,0.060248,0.062711,-0.085508
0.051700,0.060248,0.059233,-0.082783
0.051800,0.063439,0.058702,-0.082142
0.051900,0.053867,0.057864,-0.095605
0.052000,0.060248,0.056173,-0.090797
0.052100,0.057058,0.054305,-0.096967
0.052200,0.060248,0.053548,-0.100172
0.052300,0.053867,0.052083,-0.085989
0.052400,0.063439,0.050569,-0.092319
0.052500,0.060248,0.048749,-0.088232
0.052600,0.053867,0.045287,-0.088633
0.052700,0.053867,0.043692,-0.091037
0.052800,0.060248,0.042018,-0.082302
0.052900,0.053867,0.041454,-0.089835
0.053000,0.047486,0.036977,-0.088553
0.053100,0.057058,0.031550,-0.091518
0.053200,0.063439,0.023546,-0.089514
0.053300,0.063439,0.014898,-0.082062
0.053400,0.060248,0.007088,-0.088713
0.053500,0.060248,0.000614,-0.077575
0.053600,0.053867,-0.002978,-0.077254
0.053700,0.057058,-0.008421,-0.080139
0.053800,0.060248,-0.011464,-0.068359
0.053900,0.063439,-0.015458,-0.057061
0.054000,0.057058,-0.016376,-0.058824
0.054100,0.053867,-0.019726,-0.052413
0.054200,0.060248,-0.022142,-0.046563
0.054300,0.057058,-0.024525,-0.041996
0.054400,0.057058,-0.026586,-0.035505
0.054500,0.053867,-0.027520,-0.035184
0.054600,0.060248,-0.028406,-0.033021
0.054700,0.057058,-0.032255,-0.030537
0.054800,0.063439,-0.033495,-0.022684
