Time (s),Counter (),coil1 (V),coil2 (V)
0.050000,0.060248,0.104937,0.090544
0.050100,0.057058,0.104631,0.086137
0.050200,0.063439,0.103922,0.084614
0.050300,0.060248,0.100814,0.092307
0.050400,0.053867,0.095789,0.092868
0.050500,0.057058,0.092601,0.091826
0.050600,0.060248,0.093631,0.085576
0.050700,0.057058,0.095161,0.086137
0.050800,0.060248,0.095757,0.081970
0.050900,0.060248,0.097110,0.082371
0.051000,0.060248,0.091651,0.092147
0.051100,0.053867,0.088269,0.090464
0.051200,0.053867,0.084678,0.090624
0.051300,0.057058,0.086272,0.090063
0.051400,0.063439,0.087657,0.078765
0.051500,0.060248,0.088607,0.084614
0.051600,0.057058,0.086079,0.087499
0.051700,0.060248,0.085161,0.086297
0.051800,0.057058,0.080523,0.090945
0.051900,0.060248,0.077431,0.090224
0.052000,0.057058,0.076062,0.089983
0.052100,0.050677,0.075176,0.083332
0.052200,0.060248,0.074612,0.086297
0.052300,0.060248,0.072599,0.080848
0.052400,0.053867,0.069588,0.084134
0.052500,0.053867,0.066190,0.088060
0.052600,0.060248,0.065739,0.082531
0.052700,0.066630,0.058814,0.074758
0.052800,0.057058,0.059007,0.082371
0.052900,0.057058,0.058863,0.077483
0.053000,0.060248,0.056898,0.073636
0.053100,0.063439,0.056447,0.078124
0.053200,0.063439,0.054514,0.077803
0.053300,0.057058,0.053725,0.076040
0.053400,0.053867,0.050988,0.073797
0.053500,0.060248,0.048926,0.065222
0.053600,0.057058,0.046672,0.062578
0.053700,0.063439,0.044675,0.074678
0.053800,0.053867,0.042098,0.074357
0.053900,0.063439,0.041647,0.063700
0.054000,0.057058,0.037025,0.067626
0.054100,0.057058,0.032242,0.068588
0.054200,0.060248,0.024367,0.056087
0.054300,0.063439,0.016364,0.059934
0.054400,0.066630,0.007941,0.058972
0.054500,0.060248,0.002820,0.057530
0.054600,0.060248,-0.003654,0.051680
0.054700,0.060248,-0.006134,0.060254
0.054800,0.063439,-0.010772,0.055767
0.054900,0.057058,-0.013510,0.055526
0.055000,0.053867,-0.016183,0.055206
0.055100,0.057058,-0.019661,0.052722
0.055200,0.060248,-0.021626,0.046712
0.055300,0.057058,-0.023977,0.048555
0.055400,0.060248,-0.025572,0.044067
0.055500,0.063439,-0.027021,0.044147
0.055600,0.063439,-0.028326,0.046551
0.055700,0.060248,-0.031611,0.039419
0.055800,0.060248,-0.032690,0.034291
0.055900,0.060248,-0.035814,0.022191
0.056000,0.063439,-0.038471,0.018425
0.056100,0.060248,-0.041064,0.006886
0.056200,0.053867,-0.042610,0.003680
0.056300,0.060248,-0.046588,0.001276
0.056400,0.057058,-0.050388,-0.001368
0.056500,0.063439,-0.055558,-0.006737
0.056600,0.050677,-0.060550,-0.009301
0.056700,0.053867,-0.067571,-0.008420
0.056800,0.060248,-0.076735,-0.017555
0.056900,0.063439,-0.083547,-0.014189
0.057000,0.057058,-0.088491,-0.020600
0.057100,0.060248,-0.095029,-0.022123
0.057200,0.060248,-0.097026,-0.018917
0.057300,0.063439,-0.097461,-0.027411
0.057400,0.063439,-0.098363,-0.025809
0.057500,0.057058,-0.099957,-0.022443
0.057600,0.057058,-0.101149,-0.025568
0.057700,0.060248,-0.102163,-0.031899
0.057800,0.053867,-0.103645,-0.036306
0.057900,0.053867,-0.104063,-0.034784
0.058000,0.057058,-0.105787,-0.038630
0.058100,0.060248,-0.106028,-0.041996
0.058200,0.053867,-0.105674,-0.046804
0.058300,0.057058,-0.106415,-0.054016
0.058400,0.066630,-0.104708,-0.058904
0.058500,0.069820,-0.108879,-0.063631
0.058600,0.060248,-0.110747,-0.071485
0.058700,0.063439,-0.111165,-0.080139
0.058800,0.057058,-0.112357,-0.086229
0.058900,0.066630,-0.110199,-0.086870
0.059000,0.057058,-0.107220,-0.082302
0.059100,0.063439,-0.107510,-0.086229
0.059200,0.057058,-0.106930,-0.097287
0.059300,0.053867,-0.111230,-0.092479
0.059400,0.060248,-0.112615,-0.087591
0.059500,0.053867,-0.110521,-0.098409
0.059600,0.053867,-0.107800,-0.092880
