Time (s),Counter (),coil1 (V),coil2 (V)
0.053800,0.060248,-0.067700,0.013456
0.053900,0.063439,-0.075897,0.013937
0.054000,0.060248,-0.084835,0.008969
0.054100,0.060248,-0.089860,0.010732
0.054200,0.057058,-0.091953,0.005523
0.054300,0.060248,-0.094240,0.000555
0.054400,0.057058,-0.096092,0.000795
0.054500,0.060248,-0.097090,0.000876
0.054600,0.060248,-0.098572,-0.013629
0.054700,0.057058,-0.100537,-0.018917
0.054800,0.063439,-0.101455,-0.029896
0.054900,0.060248,-0.102002,-0.034143
0.055000,0.060248,-0.102228,-0.040153
0.055100,0.066630,-0.103049,-0.037909
0.055200,0.057058,-0.103661,-0.046323
0.055300,0.057058,-0.104820,-0.039031
0.055400,0.063439,-0.104740,-0.043037
0.055500,0.063439,-0.103339,-0.046403
0.055600,0.060248,-0.107558,-0.047364
0.055700,0.060248,-0.109491,-0.044159
0.055800,0.060248,-0.109458,-0.047685
0.055900,0.063439,-0.110972,-0.048727
0.056000,0.063439,-0.108412,-0.046002
0.056100,0.057058,-0.107204,-0.045762
0.056200,0.057058,-0.107478,-0.056980
0.056300,0.053867,-0.107800,-0.052814
0.056400,0.050677,-0.110876,-0.056740
0.056500,0.057058,-0.112261,-0.061708
0.056600,0.060248,-0.111423,-0.057221
0.056700,0.060248,-0.107945,-0.058583
0.056800,0.060248,-0.103435,-0.066436
0.056900,0.066630,-0.102727,-0.065234
0.057000,0.060248,-0.102389,-0.061548
0.057100,0.057058,-0.103194,-0.065955
0.057200,0.063439,-0.103613,-0.070924
0.057300,0.060248,-0.101439,-0.076212
0.057400,0.060248,-0.098652,-0.079498
0.057500,0.057058,-0.095496,-0.074209
0.057600,0.057058,-0.093676,-0.072606
0.057700,0.060248,-0.093982,-0.069641
0.057800,0.060248,-0.095850,-0.079658
0.057900,0.053867,-0.096333,-0.073808
0.058000,0.063439,-0.095238,-0.081661
0.058100,0.066630,-0.090858,-0.082863
0.058200,0.063439,-0.087814,-0.079898
0.058300,0.060248,-0.084674,-0.077014
0.058400,0.063439,-0.086462,-0.075571
0.058500,0.060248,-0.087009,-0.076212
0.058600,0.057058,-0.087219,-0.085828
0.058700,0.057058,-0.085141,-0.085989
0.058800,0.057058,-0.080519,-0.085428
0.058900,0.050677,-0.078361,-0.078055
0.059000,0.057058,-0.075318,-0.075812
0.059100,0.060248,-0.074319,-0.079979
0.059200,0.053867,-0.073514,-0.089034
0.059300,0.060248,-0.073369,-0.086469
0.059400,0.057058,-0.069907,-0.088473
0.059500,0.066630,-0.067040,-0.089675
0.059600,0.060248,-0.063207,-0.094082
0.059700,0.060248,-0.060486,-0.088072
0.059800,0.060248,-0.057345,-0.086469
0.059900,0.057058,-0.055525,-0.088633
0.060000,0.060248,-0.052756,-0.089274
0.060100,0.063439,-0.051709,-0.092159
0.060200,0.066630,-0.053158,-0.091918
0.060300,0.053867,-0.051725,-0.089755
0.060400,0.057058,-0.047473,-0.088553
0.060500,0.060248,-0.046797,-0.088232
0.060600,0.057058,-0.043882,-0.088072
0.060700,0.057058,-0.040838,-0.088553
0.060800,0.057058,-0.039759,-0.089034
0.060900,0.063439,-0.037618,-0.086550
0.061000,0.063439,-0.035444,-0.083104
0.061100,0.063439,-0.029549,-0.086469
0.061200,0.063439,-0.023655,-0.081100
0.061300,0.060248,-0.015700,-0.080459
0.061400,0.053867,-0.006585,-0.086309
0.061500,0.060248,-0.001222,-0.078857
0.061600,0.063439,0.004833,-0.080379
0.061700,0.057058,0.010631,-0.086309
0.061800,0.060248,0.014012,-0.085508
0.061900,0.063439,0.018232,-0.084065
0.062000,0.060248,0.020051,-0.073328
0.062100,0.057058,0.022660,-0.062189
0.062200,0.053867,0.024673,-0.061067
0.062300,0.057058,0.027363,-0.049368
0.062400,0.053867,0.029183,-0.051692
0.062500,0.063439,0.029344,-0.043678
0.062600,0.060248,0.033982,-0.031739
0.062700,0.069820,0.033772,-0.038390
0.062800,0.063439,0.037331,-0.038390
0.062900,0.060248,0.038378,-0.025568
0.063000,0.053867,0.040955,-0.041355
0.063100,0.063439,0.042936,-0.032460
0.063200,0.060248,0.047187,-0.028854
0.063300,0.057058,0.049538,-0.027011
0.063400,0.063439,0.052856,-0.029254
0.063500,0.053867,0.055014,-0.019558
0.063600,0.050677,0.059507,-0.023084
0.063700,0.053867,0.064918,-0.022924
0.063800,0.063439,0.075112,-0.020840
0.063900,0.063439,0.081521,-0.016033
0.064000,0.057058,0.087351,-0.013148
0.064100,0.063439,0.092520,-0.006497
0.064200,0.063439,0.094936,-0.005375
0.064300,0.066630,0.095210,-0.010744
0.064400,0.066630,0.097915,0.001116
0.064500,0.063439,0.099735,0.003520
0.064600,0.063439,0.100943,0.007446
0.064700,0.060248,0.103020,0.016742
0.064800,0.053867,0.103536,0.026198
0.064900,0.060248,0.103278,0.031406
0.065000,0.050677,0.104582,0.038698
0.065100,0.053867,0.105082,0.041263
0.065200,0.053867,0.106950,0.037416
0.065300,0.060248,0.105887,0.038778
0.065400,0.057058,0.106708,0.044708
0.065500,0.057058,0.107256,0.035413
0.065600,0.063439,0.109703,0.042625
0.065700,0.057058,0.110831,0.046231
0.065800,0.063439,0.111523,0.044308
0.065900,0.057058,0.111491,0.048154
